,post_title_texts,post_prices,sqfts,post_links,bedroom_counts,post_hoods,post_timing,No_of_bathrooms,latitude,longitude,pet,laundry,parking,Apartment_type
144,"UPDATED 2 BEDROOM, 1 BATH IN WASHINGTON SQUARE WEST/ CENTER CITY",2395.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-updated-bedroom-bath-in/7272439614.html,2.0, (311 S 12TH ST #3F),2021-02-18 14:28,1.0,39.9487,-75.1593,cats,in unit,no,single
145,ONE BEDROOM APARTMENT FOR RENT IN CENTER CITY,1295.0,800.0,https://philadelphia.craigslist.org/apa/d/philadelphia-one-bedroom-apartment-for/7278132037.html,1.0, (1234 PINE ST #2ND FLOOR),2021-02-18 14:28,1.0,39.9487,-75.1593,no pet,on site,no,multi
146,THE SOCIETY HILL BUILDING IS A BEAUTIFUL MID-RISE COMMUNITY LOCATED IN,1530.0,660.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-society-hill-building/7278133536.html,1.0, (701 SANSOM ST #301),2021-02-18 14:28,1.0,39.9474,-75.1473,both pets,on site,no,multi
147,"THIS LARGE, LOFT UNIT FEATURES CONCRETE FLOORS, EXPOSED BRICK",1695.0,888.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-large-loft-unit/7278132697.html,1.0, (1220 BUTTONWOOD ST),2021-02-18 14:28,1.0,39.966,-75.151,both pets,in unit,off-street,multi
148,"2 BEDROOM, 1 BATHROOM GORGEOUSLY RENOVATED 3-STORY TRINITY IN THE HEAR",1850.0,822.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroom-bathroom/7278132666.html,2.0, (810 S PERCY ST),2021-02-18 14:28,1.0,39.9362,-75.1563,both pets,in unit,off-street,single
149,EXPERIENCE 3 STORIES OF PREMIER LUXURY! THIS INCREDIBLY BEAUTIFUL NEW,3000.0,2282.0,https://philadelphia.craigslist.org/apa/d/philadelphia-experience-stories-of/7278133953.html,3.0, (933 N FRONT ST #5),2021-02-18 14:28,3.0,39.966,-75.151,both pets,on site,proctected,single
150,"THIS WONDERFUL PROPERTY INCLUDES HARDWOOD FLOORS, EXPOSED BRICK",2200.0,850.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-wonderful-property/7278132704.html,2.0, (1745 WEBSTER ST),2021-02-18 14:28,1.0,39.9379,-75.1794,both pets,on site,no,single
151,ENJOY LIVING IN THIS FANTASTIC AND WELL DESIGNED TWO BEDROOM RESIDENCE,1730.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-enjoy-living-in-this/7278133996.html,2.0, (235 S 15TH ST #601),2021-02-18 14:28,1.0,39.9489,-75.1661,both pets,on site,no,multi
152,"CLEAN, SPACIOUS, 2 BEDROOM 2 1/2 BATHROOM UNIT IN THE BELGRAVIA, A WEL",2600.0,1329.0,https://philadelphia.craigslist.org/apa/d/philadelphia-clean-spacious-bedroom/7278133563.html,2.0, (1811-19 CHESTNUT ST #202),2021-02-18 14:28,2.5,39.9513,-75.1741,both pets,on site,no,multi
153,QUEENSWALK IS A NEW LUXURY TOWNHOUSE DEVELOPMENT LOCATED IN QUEEN VILL,2950.0,2068.0,https://philadelphia.craigslist.org/apa/d/philadelphia-queenswalk-is-new-luxury/7278133945.html,3.0, (914 S 5TH ST #A),2021-02-18 14:28,3.0,39.9362,-75.1563,both pets,on site,proctected,single
154,HARDWOOD THROUGHOUT. BASEMENT IS UNFINISHED WITH STORAGE AND LAUNDRY.,1450.0,800.0,https://philadelphia.craigslist.org/apa/d/philadelphia-hardwood-throughout/7278133976.html,2.0, (911 S SCHELL ST),2021-02-18 14:28,1.0,39.9362,-75.1563,both pets,in unit,no,single
155,"FOR A LIMITED TIME, 1 MONTH'S FREE RENT IS BEING OFFERED ON THIS UNIT",1825.0,688.0,https://philadelphia.craigslist.org/apa/d/philadelphia-for-limited-time-months/7278134008.html,2.0, (1011 N HANCOCK ST #PH09),2021-02-18 14:28,1.0,39.966,-75.151,both pets,in unit,no,multi
156,"Call for Details, Pool and Sundeck, Washer Dryer in Unit",1814.0,1206.0,https://philadelphia.craigslist.org/apa/d/lansdale-call-for-details-pool-and/7279300359.html,2.0, (Lansdale),2021-02-18 14:27,2.0,40.226234,-75.283466,both pets,in unit,proctected,multi
157,THE HOUSE LOCATES IN A GREET NEIGHBORHOOD. IT IS A BY-LEVEL APARTMENT,1950.0,1992.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-house-locates-in-greet/7278136575.html,2.0, (704 S 4TH ST),2021-02-18 14:24,2.0,39.9362,-75.1563,cats,on site,off-street,single
158,WELCOME TO THIS BEAUTIFUL BI-LEVEL LOFT RENTAL UNIT IN OLD CITY!,2250.0,985.0,https://philadelphia.craigslist.org/apa/d/philadelphia-welcome-to-this-beautiful/7278136600.html,2.0, (142 N 2ND ST #3),2021-02-18 14:24,2.0,39.9474,-75.1473,both pets,on site,proctected,multi
159,ALL OF THE RESIDENTS OF THE AVENUE HAVE ACCESS TO THE FULLY FURNISHED,1700.0,700.0,https://philadelphia.craigslist.org/apa/d/philadelphia-all-of-the-residents-of/7278136613.html,1.0, (1513 RIDGE AVE #301),2021-02-18 14:24,1.0,39.9677,-75.1735,both pets,on site,no,single
160,"Upgraded Units Available, Cable Ready, Laundry on SIte",1100.0,800.0,https://philadelphia.craigslist.org/apa/d/cheltenham-upgraded-units-available/7279291212.html,1.0," (6000 Tabor Avenue, Philadelphia, PA)",2021-02-18 14:19,1.0,40.042487,-75.096603,both pets,on site,no,multi
162,START THE NEW YEAR IN THIS FABULOUS 3 BEDROOM WITH FOREVER VIEWS OF TH,2995.0,1600.0,https://philadelphia.craigslist.org/apa/d/philadelphia-start-the-new-year-in-this/7278137869.html,3.0, (2201 PENNSYLVANIA AVE #807),2021-02-18 14:13,2.0,39.9677,-75.1735,both pets,on site,no,multi
163,DO YOU WANT LOTS OF PRIVATE OUTDOOR SPACE?,3300.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-do-you-want-lots-of/7278137878.html,3.0, (711 N 16TH ST #1),2021-02-18 14:13,3.0,39.9677,-75.1735,both pets,on site,no,single
164,4 BEDROOM WITH FOREVER VIEWS OF THE CITY FROM YOUR LARGE PRIVATE DECK!,4295.0,2100.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroom-with-forever-views/7278137905.html,4.0, (2201 PENNSYLVANIA AVE #1301),2021-02-18 14:13,4.0,39.9677,-75.1735,both pets,on site,no,multi
165,Renovated 1 bedroom available now at 3412 Spring garden!,1150.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-renovated-bedroom/7279290170.html,1.0, (University city),2021-02-18 14:11,1.0,39.9597,-75.2024,both pets,on site,no,multi
166,"Rad house in West Philly seeking roommate, ACAB, Queer friendly",300.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-rad-house-in-west-philly/7279287570.html,1.0, (West Philly),2021-02-18 14:07,1.0,39.9448,-75.2288,both pets,on site,no,multi
168,New New New! Come See Your New Home 2Day! FREE Parking! New Carpet!!,1415.0,720.0,https://philadelphia.craigslist.org/apa/d/west-chester-new-new-new-come-see-your/7279285878.html,1.0, (West Chester),2021-02-18 14:04,1.0,39.974307,-75.602485,both pets,in unit,off-street,multi
169,3 FABULOUS TOP OF THE LINE ALL NEW 2 BEDROOM UNITS,1650.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-fabulous-top-of-the-line/7278138548.html,2.0, (922 E PASSYUNK AVE #3),2021-02-18 14:04,1.0,39.9362,-75.1563,both pets,on site,no,multi
170,EXCELLENT VALUE! SPACIOUS TWO BEDROOMS ONE BATH IN NORTH TOWER,1995.0,891.0,https://philadelphia.craigslist.org/apa/d/philadelphia-excellent-value-spacious/7278136591.html,2.0, (2001 HAMILTON ST #319),2021-02-18 14:04,1.0,39.9677,-75.1735,both pets,on site,protected,multi
171,THIS UNIT IS LOCATED IN HEART OF NORTHERN LIBERTY RIGHT ON 2ND STREET,2250.0,1500.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-unit-is-located-in/7278138586.html,3.0, (618 N 2ND STREET N #3F),2021-02-18 14:04,3.0,39.966,-75.151,no pet,on site,off-street,multi
172,Great Studio with All utilities Included in Center city avail NOW!,1225.0,320.0,https://philadelphia.craigslist.org/apa/d/philadelphia-great-studio-with-all/7279285336.html,0.0, (Rittenhouse square),2021-02-18 14:04,1.0,39.945306,-75.170429,cats,on site,no,multi
173,"Breakfast Bar, PETS, W/D, 5-Closets/2-Walk-Ins",1680.0,1020.0,https://philadelphia.craigslist.org/apa/d/west-chester-breakfast-bar-pets-d/7279282524.html,2.0," (Near QVC, Vanguard, Comcast, SAP, CCH)",2021-02-18 13:59,1.5,39.96915,-75.561175,both pets,in unit,off-street,single
174,"Cute studio in brand new building! W/D, dishwasher & private balcony!",1425.0,460.0,https://philadelphia.craigslist.org/apa/d/philadelphia-cute-studio-in-brand-new/7279281578.html,0.0," (Northern Liberties, Fishtown, Olde Kensington)",2021-02-18 13:57,1.0,39.970941,-75.139247,both pets,in unit,proctected,multi
175,"Cable Ready, On-Site Management Team, Eat In Kitchen",895.0,706.0,https://philadelphia.craigslist.org/apa/d/philadelphia-cable-ready-on-site/7278280669.html,1.0," (5600 Ogontz Avenue, Philadelphia, PA)",2021-02-18 13:53,1.0,40.038971,-75.149988,cats,on site,proctected,multi
176,TWO MONTHS FREE!! Bright Two Bedroom w/Central Air and Rooftop!!,1472.0,900.0,https://philadelphia.craigslist.org/apa/d/philadelphia-two-months-free-bright-two/7279278875.html,2.0, (Washington Square West),2021-02-18 13:53,1.0,39.944711,-75.158214,cats,on site,no,multi
177,"Sunny, Spacious, Stylish, Great Location, A True Gem",2005.0,879.0,https://philadelphia.craigslist.org/apa/d/philadelphia-sunny-spacious-stylish/7272360362.html,2.0, (Graduate Hospital-Rittenhouse Square),2021-02-18 13:46,2.0,39.945513,-75.172173,both pets,in unit,off-street,multi
178,PINE STREET MANOR IS AN INTIMATE COMMUNITY SITUATED IN SOUGHT AFTER,1975.0,850.0,https://philadelphia.craigslist.org/apa/d/philadelphia-pine-street-manor-is-an/7265399171.html,1.0, (RITTENHOUSE SQUARE),2021-02-18 13:41,1.0,39.9513,-75.1741,both pets,in unit,no,multi
180,Practicing Social Distancing!? Let's FaceTime 😷📲,3045.0,1002.0,https://philadelphia.craigslist.org/apa/d/philadelphia-practicing-social/7279247311.html,2.0, (1050 N Hancock St - Northern Liberties),2021-02-18 13:41,2.0,39.969515,-75.139578,both pets,in unit,no,multi
181,REDUCED RENT! Premier Home W/ New Kitchen! Pet Frndly & Elevator BLD!,1499.0,948.0,https://philadelphia.craigslist.org/apa/d/west-chester-reduced-rent-premier-home/7279264141.html,2.0, (West Chester),2021-02-18 13:40,1.5,39.966744,-75.602353,both pets,in unit,off-street,multi
182,Awesome 2 bedroom cool space -- great view,1200.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-awesome-bedroom-cool-space/7277788313.html,2.0, (Philadelphia),2021-02-18 13:39,1.0,39.94477,-75.214946,cats,on site,no,multi
183,"842 sqft 1 bd, 1 ba ready to lease! Come on over and check us out!",1389.0,842.0,https://philadelphia.craigslist.org/apa/d/westtown-842-sqft-bd-ba-ready-to-lease/7279269351.html,1.0, (1515 Manley Rd),2021-02-18 13:38,1.0,39.967056,-75.529129,both pets,in unit,off-street,multi
